Select the Warehouse,请先选择仓库,
Select the customer or supplier.,选择客户或供应商。,
Select the date,选择日期,
Select the date and your timezone,选择日期和时区,
Select the raw materials (Items) required to manufacture the Item,选择生产该物料所需的原材料,
Select variant item code for the template item {0},为模板物料{0}选择变体物料编码,
"Select whether to get items from a Sales Order or a Material Request. For now select <b>Sales Order</b>.
 A Production Plan can also be created manually where you can select the Items to manufacture.","选择是否从销售订单或物料请求中获取物品。现在选择 <b>销售订单</b>。
 也可以手动创建生产计划，您可以在其中选择要制造的物品。",
Select your weekly off day,选择每周休息日,
"Select, to make the customer searchable with these fields",设置客户首选联系人后，可以使用手机号过滤客户,
Selected POS Opening Entry should be open.,选定的POS期初条目应为开启状态。,
Selected Price List should have buying and selling fields checked.,价格表主数据中应勾选采购和销售。,
Selected Print Format does not exist.,所选打印格式不存在。,
Selected Serial and Batch Bundle entries have been fixed.,所选序列号和批次捆绑条目已修复。,
Selected Vouchers,已选凭证,
Selected date is,选定日期为,
Selected document must be in submitted state,所选单据必须处于已提交状态,
Self delivery,自运,
Sell,销售,
Sell Asset,出售资产,
Sell Qty,销售数量,
Sell quantity cannot exceed the asset quantity,销售数量不能超过资产数量,
Sell quantity cannot exceed the asset quantity. Asset {0} has only {1} item(s).,销售数量不能超过资产数量。资产 {0} 仅有 {1} 个项目。,
Sell quantity must be greater than zero,销售数量必须大于零,
Selling,销售,
Selling Amount,销售金额,
Selling Price List,销售价格表,
Selling Rate,销售价,
Selling Settings,销售设置,
"Selling must be checked, if Applicable For is selected as {0}",如果“适用于”的值为{0}，则必须选择“销售”,
Semi Finished Good / Finished Good,半成品/产成品,
Semi Finished Goods / Finished Goods,半成品/产成品,
Send,发送,
Send After (days),几天后发送,
Send Attached Files,发送上传的附件,
Send Document Print,发送打印的pdf附件,
Send Email,发电子邮件,
Send Emails,发送电子邮件,
Send Emails to Suppliers,向供应商发送邮件,
Send Now,立即发送,
Send SMS,发送短信,
Send To,发送到,
Send To Primary Contact,发送给首选联系人,
Send regular summary reports via Email.,通过邮件发送常规统计报表。,
Send to Subcontractor,委外发料,
Send with Attachment,发送附件,
Sender,发件人,
Sending,发送中,
Sent,已发送,
Sequence ID,工序顺序号,
Sequence Id,工序顺序号,
Sequential,顺序,
Serial & Batch Item,序列号与批号,
Serial & Batch Item Settings,序列号与批号设置,
Serial / Batch,序列号/批次,
Serial / Batch Bundle,序列号/批号,
Serial / Batch Bundle Missing,缺少序列号/批次组合,
Serial / Batch No,序列号/批号,
Serial / Batch Nos,序列号/批号,
Serial No,序列号,
Serial No (In/Out),序列号（入/出）,
Serial No / Batch,序列号/批号,
Serial No Already Assigned,序列号已分配,
Serial No Count,序列号计数,
Serial No Ledger,序列号台帐,
Serial No Range,序列号范围,
Serial No Reserved,已预留序列号,
Serial No Series Overlap,序列号规则重叠,
Serial No Service Contract Expiry,序列号合同期满,
Serial No Status,序列号状态,
Serial No Warranty Expiry,序列号质保到期,
Serial No and Batch,序列号和批号,
Serial No and Batch Selector cannot be use when Use Serial / Batch Fields is enabled.,启用序列号/批次字段时不可使用序列号批次选择器,
Serial No and Batch Traceability,序列号与批次可追溯性,
Serial No is mandatory,序列号为必填项,
Serial No is mandatory for Item {0},序列号是物料{0}的必须项,
Serial No {0} already exists,序列号{0}已存在,
Serial No {0} already scanned,序列号{0}已扫描,
Serial No {0} does not belong to Delivery Note {1},序列号{0}不属于销售出库{1},
Serial No {0} does not belong to Item {1},序列号{0}不属于物料{1},
Serial No {0} does not exist,序列号{0}不存在,
Serial No {0} does not exists,序列号{0}不存在,
Serial No {0} is already Delivered. You cannot use them again in Manufacture / Repack entry.,序列号 {0} 已交货。您不能在制造/重新包装分录中再次使用。,
Serial No {0} is already added,序列号{0}已添加,
Serial No {0} is already assigned to customer {1}. Can only be returned against the customer {1},序列号{0}已分配给客户{1}，仅可针对客户{1}进行退货,
"Serial No {0} is not present in the {1} {2}, hence you can't return it against the {1} {2}",序列号{0}未存在于{1}{2}中，因此不能针对该{1}{2}进行退回,
Serial No {0} is under maintenance contract upto {1},序列号{0}截至至{1}之前在年度保养合同内。,
Serial No {0} is under warranty upto {1},序列号{0}截至至{1}之前在保修内。,
Serial No {0} not found,序列号{0}未找到,
Serial No: {0} has already been transacted into another POS Invoice.,序列号:{0}已存在于其他POS发票中。,
Serial Nos,序列号,
Serial Nos / Batch Nos,序列号/批次号,
Serial Nos / Batches,序列号/批次,
Serial Nos are created successfully,序列号创建成功,
"Serial Nos are reserved in Stock Reservation Entries, you need to unreserve them before proceeding.",序列号已在库存预留条目中预留，继续操作前需取消预留。,
Serial Nos {0} are already Delivered. You cannot use them again in Manufacture / Repack entry.,序列号 {0} 已交货。您不能在制造/重新包装分录中再次使用。,
Serial Number Series,序列号模板,
Serial and Batch,序列号与批号,
Serial and Batch Bundle,序列号与批号,
Serial and Batch Bundle created,序列号批次组合已创建,
Serial and Batch Bundle updated,序列号批次组合已更新,
Serial and Batch Bundle {0} is already used in {1} {2}.,序列号/批号 {0} 已用于 {1} {2},
Serial and Batch Bundle {0} is not submitted,序列号和批次捆绑{0}未提交,
Serial and Batch Details,序列号/批号详情,
Serial and Batch Entry,序列号与批号明细,
Serial and Batch No,序列号与批号,
Serial and Batch No for Item Disabled,物料的序列号/批次号已禁用,
Serial and Batch Nos,序列号批次号,
Serial and Batch Nos will be auto-reserved based on <b>Pick Serial / Batch Based On</b>,如勾选，会自动将已选择的<b>序列号/批号</b>设置为已预留库存,
Serial and Batch Reservation,序列号与批号预留,
Serial and Batch Summary,序列号与批号报表,
Serial number {0} entered more than once,序列号{0}已多次输入,
Serial numbers unavailable for Item {0} under warehouse {1}. Please try changing warehouse.,仓库{1}下物料{0}的序列号不可用，请尝试更换仓库。,
Series,单据编号模板,
Series for Asset Depreciation Entry (Journal Entry),固定资产折旧凭证号模板（日记账凭证）,
Series is mandatory,单据编号模板是必填字段,
Service,服务,
Service Address,服务地址,
Service Cost Per Qty,每单位加工费,
Service Day,服务日,
Service End Date,服务结束日期,
Service Expense Account,服务费用科目,
Service Expense Total Amount,耗用的服务金额,
Service Expenses,服务费用,
Service Item,服务物料,
Service Item Qty,服务物料数量,
Service Item Qty / Finished Good Qty,服务物料数量/产成品数量,
Service Item UOM,服务物料单位,
Service Item {0} is disabled.,服务物料{0}已停用,
Service Item {0} must be a non-stock item.,服务物料{0}必须为非库存物料,
Service Items,委外加工费明细,
Service Level Agreement,服务水平协议,
Service Level Agreement Creation,服务水平协议创建,
Service Level Agreement Details,服务级别协议明细,
Service Level Agreement Status,服务级别协议状态,
Service Level Agreement for {0} {1} already exists.,{0}{1}的服务级别协议已存在。,
Service Level Agreement has been changed to {0}.,服务水平协议已更改为{0}。,
Service Level Agreement was reset.,服务级别协议已重置。,
Service Level Agreements,服务等级协定,
Service Level Name,服务水平协议名,
Service Level Priority,服务水平优先级,
Service Provider,服务商,
Service Received But Not Billed,暂估服务(已收货，未开票),
Service Start Date,服务开始日期,
Service Stop Date,服务停止日期,
Service Stop Date cannot be after Service End Date,服务停止日不能晚于服务结束日,
Service Stop Date cannot be before Service Start Date,服务停止日期不能早于服务开始日期,
Services,服务,
Set Accepted Warehouse,收货仓库,
Set Advances and Allocate (FIFO),设置预付和分配（先进先出）,
Set Basic Rate Manually,手动设置成本,
Set Default Supplier,设置默认供应商,
Set Delivery Warehouse,设置交货仓库,
Set Finished Good Quantity,设置产成品数量,
Set From Warehouse,发料仓,
Set Grand Total to Default Payment Method,将总计金额设为默认付款方式,
Set Incoming Rate as Zero for Expired Batch,将过期批次的入库费率设为零,
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,为此区域设置物料组层级的预算。还可以设置“每月分摊比例模板”，按季节设置不同的预算。,
Set Landed Cost Based on Purchase Invoice Rate,到岸成本(采购入库)以采购发票价为准,
Set Loyalty Program,设置忠诚度计划,
Set New Release Date,设置解除冻结日期,
Set Operating Cost / Secondary Items From Sub-assemblies,从子装配件设置运营成本/副产品,
Set Operating Cost Based On BOM Quantity,工费成本基于产出数量,
Set Parent Row No in Items Table,在物料表中设置父行号,
Set Password,设置密码,
Set Posting Date,设置过账日期,
Set Process Loss Item Quantity,设置加工损耗物料数量,
Set Project Status,设置项目状态,
Set Project and all Tasks to status {0}?,将项目和所有任务设置为状态{0}？,
Set Quantity,设置数量,
Set Reserve Warehouse,设置预留仓,
Set Response Time for Priority {0} in row {1}.,为第{1}行的优先级{0}设置响应时间。,
Set Serial and Batch Bundle Naming Based on Naming Series,启用序列号/批号编号模板,
Set Source Warehouse,发料仓,
Set Supplier,设置供应商,
Set Target Warehouse,收料仓,
Set Valuation Rate Based on Source Warehouse,成本价基于发料仓,
Set Valuation Rate for Rejected Materials,设置拒收物料计价率,
Set Warehouse,仓码,
Set as Closed,设置为关闭,
Set as Completed,设为已完成,
Set as Lost,设置为未成交,
Set as Open,设置为打开状态,
Set by Item Tax Template,按物料税模板设置,
Set default inventory account for perpetual inventory,设置永续盘存模式下的默认库存科目,
Set default {0} account for non stock items,设置非库存物料的默认{0}科目,
Set fieldname from which you want to fetch the data from the parent form.,选择从主单据带出的关联字段,
Set quantity of process loss item:,设置加工损耗物料数量：,
Set rate of sub-assembly item based on BOM,子装配件物料单价取其BOM成本,
Set targets Item Group-wise for this Sales Person.,为本业务员设置物料组级的销售目标,
Set the Planned Start Date (an Estimated Date at which you want the Production to begin),设置计划开始日期（预计开始生产的日期）,
Set the status manually.,手工设置状态,
Set this value to 0 to disable the feature.,将此值设为 0 以禁用此功能。,
Set {0} in asset category {1} for company {2},为{2}公司设置资产类别{1}的{0},
Set {0} in asset category {1} or company {2},在资产类别{1}或公司{2}中设置{0},
Set {0} in company {1},在{1}公司设置{0},
Sets 'Accepted Warehouse' in each row of the Items table.,为所有明细行设置(收货)仓库,
Sets 'Rejected Warehouse' in each row of the Items table.,为所有明细行设置拒收仓,
Sets 'Reserve Warehouse' in each row of the Supplied Items table.,为委外原材料表设置预留仓库,
Sets 'Source Warehouse' in each row of the items table.,为物料明细行设置发料仓,
Sets 'Target Warehouse' in each row of the items table.,为物料明细行设置收料仓,
Sets 'Warehouse' in each row of the Items table.,为物料明细行设置仓码,
Setting Account Type helps in selecting this Account in transactions.,设置科目类型有助于在交易中选择该科目。,
"Setting Events to {0}, since the Employee attached to the below Sales Persons does not have a User ID{1}",设置事件为{0}，因为关联到业务员的员工无用户帐号 {1},
Setting Item Locations...,设置物料位置...,
Setting defaults,设置默认值,
Setting the account as a Company Account is necessary for Bank Reconciliation,银行对账功能仅限本公司银行户头,
Setting up company,创建公司,
Setting {0} is required,必须设置{0},
Settings,设置,
Settings for Selling Module,销售模块设置,
Settled,已结清,
Setup,设置,
Setup your organization,设置公司,
Share Balance,剩余股份,
Share Ledger,股份台账,
Share Transfer,股份转让,
Share Type,分享类型,
Shareholder,股东,
Shelf Life In Days,保质期天数,
Shelf Life in Days,保质期(天),
Shift,班次,
Shift Factor,班次系数,
Shift Name,班次名称,
Shift Request Approver,班次申请审批人,
Shift Time (In Hours),班次时间（小时）,
Shipment,运单,
Shipment Amount,运输货值,
Shipment Delivery Note,出库单号,
Shipment ID,运输ID,
Shipment Information,运输信息,
Shipment Parcel,运输包裹,
Shipment Parcel Template,货运包裹模板,
Shipment Type,运输类型,
Shipment details,运输详情,
Shipments,发货,
Shipping Account,运费科目,
Shipping Address,收货地址,
Shipping Address Details,收货地址详情,
Shipping Address Name,送货地址名称,
Shipping Address Template,出货地址模板,
Shipping Address does not belong to the {0},发货地址不属于{0},
"Shipping Address does not have country, which is required for this Shipping Rule",送货地址没有国家，这是运输规则所必需的,
Shipping Amount,运费,
Shipping City,市（出货）,
Shipping Country,国家（出货）,
Shipping County,县（出货）,
Shipping Rule,运费规则,
Shipping Rule Condition,运费规则条件,
Shipping Rule Conditions,运费规则条件,
Shipping Rule Country,出货规则国家,
Shipping Rule Label,运费规则标签,
Shipping Rule Type,运费规则类型,
Shipping State,省（出货）,
Shipping Zipcode,邮编（出货）,
Shipping rule not applicable for country {0} in Shipping Address,运输规则不适用于发货地址中的{0}国家,
Shipping rule only applicable for Buying,运费规则只适用于采购,
Shipping rule only applicable for Selling,运费规则仅适用于销售,
Shopping Cart,购物车,
Short Name,简称,
Short Term Loan Account,短期借款科目,
Short-term Investments,短期投资,
Short-term Provisions,短期准备金,
Shortage Qty,短缺数量,
Show Aggregate Value from Subsidiary Companies,显示下属公司合计值,
Show Balances in Chart Of Accounts,在科目表中显示余额,
Show Barcode Field in Stock Transactions,启用扫条码字段,
Show Cancelled Entries,显示已冲销单据,
Show Completed,显示已完成,
Show Credit / Debit in Company Currency,显示公司货币的贷方/借方金额,
Show Cumulative Amount,显示累计金额,
Show Dimension Wise Stock,按辅助核算分组显示,
Show Disabled Items,显示已禁用物料,
Show Disabled Warehouses,显示已禁用仓库,
Show Failed Logs,显示出错信息,
Show Future Payments,显示未来(报表记账日期后)付款金额,
Show GL Balance,显示总账余额,
Show Group Accounts,显示组科目,
Show In Website,在网站上展示,
Show Inclusive Tax in Print,打印含税价中的税明细,
Show Item Name,显示物料名称,
Show Items,显示物料,
Show Latest Forum Posts,显示最新的论坛帖子,
Show Ledger View,显示单个供应商付款台账,
Show Linked Delivery Notes,显示关联的销售出库,
Show Net Values in Party Account,显示往来单位净值,
Show Open,显示未完成,
Show Opening Entries,显示开账分录,
Show Opening and Closing Balance,显示期初与期末余额,
Show Operations,显示工序,
Show Pay Button in Purchase Order Portal,在门户网站采购订单详情界面显示付款按钮,
Show Payment Details,显示付款详情,
Show Payment Schedule in Print,打印付款计划,
Show Preview,显示预览,
Show Remarks,显示备注信息,
Show Return Entries,显示退货单,
Show Sales Person,显示业务员信息,
Show Stock Ageing Data,显示库龄,
Show Taxes as Table in Print,税以明细表形式打印输出,
Show Traceback,显示追踪信息,
Show Variant Attributes,显示多规格物料属性,
Show Variants,显示多规格物料,
Show Warehouse-wise Stock,显示仓库级库存,
Show availability of exploded items,显示展开物料的可用性,
Show in Bucket View,在桶视图中显示,
Show in Website,显示在网站上,
Show negative values as positive (for expenses in P&L),将负值显示为正值（用于利润表中的费用）,
Show net values in opening and closing columns,期初/末栏显示净值,
Show only POS,只显示POS,
Show only the Immediate Upcoming Term,仅显示即将到期的条款,
Show pending entries,显示待处理条目,
Show unclosed fiscal year's P&L balances,含未期末结账财年损益余额,
Show with upcoming revenue/expense,显示未来收入/费用,
Show zero values,显示零值,
Show {0},显示{0},
Signatory Position,签名位置,
Signed,已签,
Signed By (Company),签署方(公司),
Signed On,签名日期,
Signee,签署人,
Signee (Company),签署人(公司),
Signee Details,签名信息,
Similar types of workstations where the same operations run in parallel.,相同工序并行运行的同类工作站。,
"Simple Python Expression, Example: doc.status == 'Open' and doc.issue_type == 'Bug'",简单Python表达式，示例：doc.status == 'Open' and doc.issue_type == 'Bug',
"Simple Python Expression, Example: territory != 'All Territories'",简单Python表达式，示例：territory != 'All Territories',
"Simple Python formula applied on Reading fields.<br> Numeric eg. 1: <b>reading_1 &gt; 0.2 and reading_1 &lt; 0.5</b><br>
Numeric eg. 2: <b>mean &gt; 3.5</b> (mean of populated fields)<br>
Value based eg.:  <b>reading_value in (""A"", ""B"", ""C"")</b>","简单的 Python 公式应用于阅读字段。<br> 数字例如 1： <b>reading_1 &gt; 0.2 和 reading_1 &lt; 0.5</b><br>
数字例如 2： <b>平均值 &gt; 3.5</b> (填充字段的平均值)<br>
基于值例如：  <b>reading_value in (""A"", ""B"", ""C"")</b>",
Simultaneous,并行,
"Since there is a process loss of {0} units for the finished good {1}, you should reduce the quantity by {0} units for the finished good {1} in the Items Table.",由于产成品{1}存在{0}单位的加工损耗，应在物料表中将该产成品的数量减少{0}单位。,
"Since you have enabled 'Track Semi Finished Goods', at least one operation must have 'Is Final Finished Good' checked. For that set the FG / Semi FG Item as {0} against an operation.",由于您已启用“跟踪半成品”，至少一个工序必须勾选“是否最终成品”。为此，请将成品/半成品物料设为工序的 {0}。,
"Since {0} are Serial No/Batch No items, you cannot enable 'Recreate Stock Ledgers' in Repost Item Valuation.",由于{0}为序列号/批次号物料，您无法在重新计算物料估价时启用“重建库存分类账”。,
"Since {0} has 'Update Stock' disabled, you cannot create repost item valuation against it",由于 {0} 已禁用“更新库存”，您无法针对它创建重新过账物料估值,
Single,单身,
Single Tier Program,单一等级积分方案,
Single Variant,一个多规格物料,
Size,大小,
Skills,技能列表,
Skip Delivery Note,无需出货,
Skip Material Transfer,不从工单触发工单发料,
Skip Material Transfer to WIP,跳过来料加工转移,
Skip Material Transfer to WIP Warehouse,不进行工单发料,
Skipped,已跳过,
Skipped {0} DocType(s):<br>{1},跳过了 {0} 个文档类型：<br>{1},
"Skipping {0} of {1}, {2}",跳过 {0}/{1}，{2},
Skype ID,Skype ID,
Small,小,
Smoothing Constant,平滑常数,
Software,软件,
Sold,已出售,
Sold by,售货员,
Solvency Ratios,偿债能力比率,
Some required Company details are missing. You don't have permission to update them. Please contact your System Manager.,部分必需的公司信息缺失。您无权限更新这些信息，请联系系统管理员。,
Something went wrong please try again,发生错误，请重试,
"Sorry, this coupon code is no longer valid",抱歉，此优惠券代码已失效,
"Sorry, this coupon code's validity has expired",抱歉，此优惠券代码有效期已过,
"Sorry, this coupon code's validity has not started",抱歉，此优惠券代码尚未生效,
Source,来源,
Source DocType,源DocType,
Source Document,源单据,
Source Document Name,源单据编号,
Source Document No,源单据编号,
Source Document Type,源单据类型,
Source Exchange Rate,源汇率,
Source Fieldname,来源字段名,
Source Location,源地点,
Source Manufacture Entry,来源制造分录,
Source Name,源名称,
Source Stock Entry (Manufacture),来源库存分录（制造）,
"Source Stock Entry {0} belongs to Work Order {1}, not {2}. Please use a manufacture entry from the same Work Order.",来源库存分录 {0} 属于工单 {1}，而非 {2}。请使用同一工单的制造分录。,
Source Stock Entry {0} has no finished goods quantity,来源库存分录 {0} 没有成品数量,
Source Type,来源类型,
Source Warehouse,发料仓,
Source Warehouse Address,发料仓地址,
Source Warehouse Address Link,发料仓地址(链接),
Source Warehouse is mandatory for the Item {0}.,物料{0}必须指定来源仓库。,
Source Warehouse {0} must be same as Customer Warehouse {1} in the Subcontracting Inward Order.,源仓库{0}必须与外包收货订单中的客户仓库{1}相同。,
Source and Target Location cannot be same,源和目标地点不能相同,
Source and target warehouse cannot be same for row {0},第{0}行中的源和收料仓不能相同,
Source and target warehouse must be different,发料和收料仓不同相同,
Source of Funds (Liabilities),资金来源（负债）,
Source warehouse is mandatory for row {0},请为第{0}行填写发料仓,
Sourced by Supplier,供应商提供,
South Africa VAT Account,南非增值税科目,
Spacer,间距,
Specify Exchange Rate to convert one currency into another,指定外币汇率的汇率,
Specify conditions to calculate shipping amount,指定用来计算运费金额的条件,
"Spending for Account {0} ({1}) between {2} and {3} has already exceeded the new allocated budget. Spent: {4}, Budget: {5}",科目 {0}（{1}）在 {2} 至 {3} 期间的支出已超过新分配的预算。已支出：{4}，预算：{5},
Split,分拆,
Split Asset,分割资产,
Split Batch,拆分批号,
Split Early Payment Discount Loss into Income and Tax Loss,将提前付款折扣分解为收入与税损失,
Split From,拆分前资产号,
Split Issue,拆分问题,
Split Qty,分割数量,
Split Quantity must be less than Asset Quantity,拆分数量必须小于资产数量。,
Splitting {0} {1} into {2} rows as per Payment Terms,根据付款条款将{0}{1}拆分为{2}行,
Sr,序号,
Stage,阶段,
Stage Name,阶段名,
Stale Days,信用证有效期天数,
Stale Days should start from 1.,陈旧天数应从1开始,
Standard Buying,标准采购,
Standard Description,标准描述,
Standard Selling,标准销售,
Standard Selling Rate,标准售价,
Standard Template,标准模板,
"Standard Terms and Conditions that can be added to Sales and Purchases. Examples: Validity of the offer, Payment Terms, Safety and Usage, etc.",可添加到销售订单和采购订单的标准交易条款，如报价有效期，付款方式，安全要求及使用方式等,
"Standard tax template that can be applied to all Purchase Transactions. This template can contain a list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"", etc.","用于采购业务的标准税费模板，模板可包括税与费用科目如""运费""，""保险费""等",
"Standard tax template that can be applied to all Sales Transactions. This template can contain a list of tax heads and also other expense/income heads like ""Shipping"", ""Insurance"", ""Handling"" etc.","用于销售业务的标准税费模板，模板可包括税与费用科目如""运费""，""保险费""等",
Standing Name,排名,
Start,开始,
Start / Resume,开始 / 恢复,
Start Date,开始日期,
Start Date cannot be before the current date,开始日期不能早于当前日期,
Start Date should be lower than End Date,开始日期应早于结束日期,
Start Import,开始导入,
Start Job,开始计时,
Start Merge,开始合并,
Start Reposting,执行成本价追溯调整记账,
Start Time,开始时间,
Start Time can't be greater than or equal to End Time for {0}.,{0}的开始时间不能大于或等于结束时间,
Start Timer,开始计时,
Start Year,开始年份,
Start Year and End Year are mandatory,起始年度和结束年度为必填项,
Start date of current invoice's period,当前发票周期的开始日期,
Start date should be less than end date for Item {0},物料{0}的开始日期必须小于结束日期,
Start date should be less than end date for task {0},开始日期应该小于任务{0}的结束日期,
Started,已开始,
Started a background job to create {1} {0}. {2},已启动后台任务创建 {1} {0}。{2},
Starting location from left edge,从左边起始位置,
Starting position from top edge,起价顶边位置,
State,状态,
State/Province,州/省,
Status,状态,
Status Details,状态信息,
Status Illustration,状态图样,
Status and Reference,状态和参考,
Status must be Cancelled or Completed,状态必须是已取消或已完成,
Status must be one of {0},状态必须是{0}中的一个,
Status set to rejected as there are one or more rejected readings.,质检单状态因一个或多个检验项检验结果读数与标准要求不符已被改为拒绝,
Statutory info and other general information about your Supplier,供应商的注册信息和其他一般信息,
Stock,库存,
Stock Adjustment,库存调整,
Stock Adjustment Account,库存调整科目,
Stock Ageing,库龄,
Stock Analytics,库存统计分析,
Stock Asset Account,库存资产科目,
Stock Assets,存货(资产),
Stock Available,可用库存,
Stock Balance,库存余额(收发存汇总表),
Stock Balance Report,库存余额报表,
Stock Capacity,库存容量,
Stock Closing,库存关账,
Stock Closing Balance,库存期末余额,
Stock Closing Entry,库存结转分录,
Stock Closing Entry {0} already exists for the selected date range,所选日期范围已存在库存结转分录{0},
"Stock Closing Entry {0} has been queued for processing, system will take sometime to complete it.",库存结转分录{0}已加入处理队列，系统需要时间完成处理,
Stock Closing Log,库存结转日志,
Stock Details,库存详细信息,
Stock Entries already created for Work Order {0}: {1},工单 {0} 现有入库单 {1} 总入库数量已超工单数量，不可再创建新入库单,
Stock Entry,物料移动,
Stock Entry (Outward GIT),物料移动（在途发出）,
Stock Entry Child,物料移动明细,
Stock Entry Detail,物料移动明细,
Stock Entry Item,库存凭证物料,
Stock Entry Type,移动类型,
Stock Entry has been already created against this Pick List,该拣货单的物料移动单已生成,
Stock Entry {0} created,物料移动{0}已创建,
Stock Entry {0} has created,库存分录{0}已创建,
Stock Entry {0} is not submitted,物料移动{0}不提交,
Stock Expenses,存货费用,
Stock Frozen Up To,库存冻结至,
Stock In Hand,存货,
Stock Items,库存产品,
Stock Ledger,物料凭证,
Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,会为所选采购入库重新生成物料移动和会计总账凭证,
Stock Ledger Entry,物料凭证,
Stock Ledger ID,物料凭证号,
Stock Ledger Invariant Check,物料凭证与会计凭证差异表,
Stock Ledger Variance,物料凭证差异报表,
Stock Ledgers won’t be reposted.,库存分类账将不会被重新过账。,
Stock Levels,库存水平,
Stock Liabilities,库存负债,
Stock Manager,仓库经理,
Stock Movement,物料移动,
Stock Partially Reserved,部分预留库存,
Stock Planning,库存计划,
Stock Projected Qty,可用数量,
Stock Qty,库存数量,
Stock Qty vs Batch Qty,库存数量与批次数量,
Stock Qty vs Serial No Count,库存数量与序列号数量对账,
Stock Received But Not Billed,暂估库存(已收货，未开票),
Stock Reconciliation,库存调账,
Stock Reconciliation Item,库存调账明细,
Stock Reconciliations,库存对账,
Stock Reposting Settings,物料成本价追溯调整设置,
Stock Reservation,库存预留,
Stock Reservation Entries Cancelled,库存预留单已取消,
Stock Reservation Entries Created,库存预留单已创建,
Stock Reservation Entries created,库存预留分录已创建,
Stock Reservation Entry,库存预留单,
Stock Reservation Entry cannot be updated as it has been delivered.,出库后库存预留单不可修改,
"Stock Reservation Entry created against a Pick List cannot be updated. If you need to make changes, we recommend canceling the existing entry and creating a new one.",基于拣货单创建的库存预留单不可修改，建议取消当前单据再创建新单据,
Stock Reservation Warehouse Mismatch,库存预留仓库不匹配,
Stock Reservation can only be created against {0}.,仅可基于 {0} 创建库存预留单,
Stock Reserved,已预留库存,
Stock Reserved Qty,已预留数量,
Stock Reserved Qty (in Stock UOM),预留库存(库存单位),
Stock Settings,库存设置,
Stock Summary,库存汇总,
Stock Transactions Settings,库存交易设置,
Stock UOM,库存单位,
Stock UOM Quantity,数量(库存单位),
Stock Unreservation,取消预留,
Stock Uom,库存单位,
Stock Update Not Allowed,不允许更新库存,
Stock User,仓管员,
Stock Validations,库存防呆校验,
Stock Value,库存金额,
Stock and Account Value Comparison,库存与会计账金额对账,
Stock and Manufacturing,库存与生产,
Stock cannot be reserved in group warehouse {0}.,不允许为勾选是组的仓库 {0} 创建库存预留单,
Stock cannot be reserved in the group warehouse {0}.,不允许为勾选是组的仓库 {0} 创建库存预留单,
Stock cannot be updated against the following Delivery Notes: {0},无法针对以下交货单更新库存：{0},
Stock cannot be updated because the invoice contains a drop shipping item. Please disable 'Update Stock' or remove the drop shipping item.,因发票包含直运物料，无法更新库存。请禁用'更新库存'或移除直运物料,
Stock cannot be updated for Purchase Invoice {0} because a Purchase Receipt {1} has already been created for this transaction. Please disable the 'Update Stock' checkbox in the Purchase Invoice and save the invoice.,无法更新采购发票 {0} 的库存，因为已为此交易创建了采购收货单 {1}。请在采购发票中取消勾选“更新库存”复选框并保存发票。,
"Stock entries exist with the old account. Changing the account may lead to a mismatch between the warehouse closing balance and the account closing balance. The overall closing balance will still match, but not for the specific account.",存在使用旧科目的库存分录。更改科目可能导致仓库期末余额与科目期末余额不匹配。总期末余额仍将匹配，但特定科目不会。,
Stock has been unreserved for work order {0}.,已取消工单{0}的库存预留,
Stock not available for Item {0} in Warehouse {1}.,物料 {0} 在仓库 {2} 中无可预留数量,
Stock quantity not enough for Item Code: {0} under warehouse {1}. Available quantity {2} {3}.,物料编码{0}在仓库{1}中库存不足。可用数量为{2}{3},
Stock transactions before {0} are frozen,早于{0}的库存事务已冻结,
Stock transactions that are older than the mentioned days cannot be modified.,补录单据过账日期不得早于今天-锁帐天数，如今天9月20号，锁账天数10，则系统不允许过账日期早于9月10号,
Stock will be reserved on submission of <b>Purchase Receipt</b> created against Material Request for Sales Order.,关联销售订单的<b>采购入库</b>提交时自动创建销售订单库存预留单,
Stock/Accounts can not be frozen as processing of backdated entries is going on. Please try again later.,因成本价追溯调整后台处理中，不允许冻结库存科目。请稍后再试,
Stop,停止,
Stop Reason,停机原因,
Stopped,已停止,
"Stopped Work Order cannot be cancelled, Unstop it first to cancel",停止的工单不能取消，先取消停止,
Stores,仓库,
Straight Line,直线法,
Sub Assemblies,半成品,
Sub Assemblies & Raw Materials,子装配件与原材料,
Sub Assembly Item,子装配件物料号,
Sub Assembly Item Code,子装配件物料号,
Sub Assembly Item Reference,子装配件参考,
Sub Assembly Item is mandatory,子装配件物料为必填项,
Sub Assembly Items,子装配件,
Sub Assembly Warehouse,子装配件仓库,
Sub Operation,子工序,
Sub Operations,子工序,
Sub Procedure,子流程,
Sub Total,小计,
Sub assembly item references are missing. Please fetch the sub assemblies and raw materials again.,子装配件参考缺失。请重新获取子装配件和原材料。,
Sub-assembly BOM Count,子装配件物料清单个数,
Sub-contracting,委外,
Subcontract,委外,
Subcontract BOM,外协物料清单,
Subcontract Order,委外订单,
Subcontract Order Summary,委外采购订单执行追踪表,
Subcontract Return,委外成品退货,
Subcontracted Item,委外物料,
Subcontracted Item To Be Received,待入库委外成品,
